timestamps,TP9,AF7,AF8,TP10,Right AUX
1585002095.098,18.555,38.574,39.062,-16.113,4.395
1585002095.102,9.277,37.109,38.574,-52.246,25.391
1585002095.105,12.207,24.414,25.391,21.484,5.859
1585002095.109,33.691,25.879,31.738,92.773,-25.879
1585002095.113,44.922,36.133,47.852,45.898,51.758
1585002095.117,30.273,37.109,47.852,-43.945,96.680
1585002095.121,9.277,28.809,35.645,-2.930,59.082
1585002095.125,6.836,26.855,27.832,69.824,-27.344
1585002095.129,15.137,33.691,35.156,51.270,-41.504
1585002095.133,22.461,38.574,43.457,-31.738,69.824
1585002095.137,26.855,29.297,34.668,-20.996,61.035
1585002095.141,29.785,19.043,26.855,71.777,-42.969
1585002095.144,17.090,25.879,34.668,69.824,-43.945
1585002095.148,6.348,34.668,40.527,-24.902,2.930
1585002095.152,0.977,28.320,33.203,-41.504,43.945
1585002095.156,12.207,21.484,27.344,53.223,21.484
1585002095.160,31.250,25.879,27.344,81.055,16.602
1585002095.164,33.203,39.551,37.109,6.836,64.941
1585002095.168,35.645,38.574,41.016,-33.691,83.008
1585002095.172,24.414,23.438,31.250,41.504,68.848
1585002095.176,9.277,16.113,31.250,92.285,10.742
1585002095.180,16.602,21.973,40.039,36.133,-7.812
1585002095.184,25.391,34.180,41.504,-31.250,23.926
1585002095.187,18.066,29.785,32.227,12.207,12.695
1585002095.191,21.973,24.414,27.344,69.824,7.324
1585002095.195,27.832,32.227,30.273,44.922,14.160
1585002095.199,20.020,38.574,38.086,-38.574,0.000
1585002095.203,11.719,30.273,32.715,-35.156,27.344
1585002095.207,10.254,19.531,23.926,57.129,77.148
1585002095.211,32.715,27.832,29.785,77.148,33.203
1585002095.215,32.715,41.504,40.527,2.441,-18.066
1585002095.219,5.859,33.691,37.109,-31.738,-7.324
1585002095.223,14.648,20.020,25.391,38.574,17.578
1585002095.227,40.039,22.949,31.738,86.426,27.344
1585002095.230,31.738,32.715,45.898,29.297,37.598
1585002095.234,16.113,36.133,43.945,-42.480,32.227
1585002095.238,20.508,28.809,26.855,6.836,42.480
1585002095.242,25.391,24.414,24.414,72.754,29.785
1585002095.246,29.297,33.691,41.992,45.410,-8.301
1585002095.250,35.645,40.039,48.828,-34.668,26.367
1585002095.254,17.578,29.785,35.645,-7.324,-2.930
1585002095.258,45.410,22.461,31.738,84.961,-9.277
1585002095.262,60.547,30.762,41.992,77.148,29.297
1585002095.266,22.949,37.598,46.387,-25.879,3.906
1585002095.269,2.441,30.762,35.156,-40.039,25.391
1585002095.273,17.090,22.461,26.855,59.082,64.453
1585002095.277,55.664,28.320,34.180,84.961,36.133
1585002095.281,47.363,37.109,42.969,0.488,21.973
1585002095.285,24.414,28.809,39.551,-34.180,39.062
1585002095.289,28.809,14.648,31.738,44.922,89.355
1585002095.293,18.066,18.555,34.668,81.543,74.707
1585002095.297,22.949,29.297,47.363,25.391,63.965
1585002095.301,24.902,28.320,47.363,-26.367,75.684
1585002095.305,20.020,19.043,33.203,37.598,62.500
1585002095.309,20.508,16.602,29.785,83.984,40.039
1585002095.312,7.812,23.926,40.527,27.344,54.688
1585002095.316,5.859,29.785,42.969,-52.734,62.500
1585002095.320,20.996,21.973,30.762,-7.812,32.227
1585002095.324,38.574,16.113,26.855,94.238,15.625
1585002095.328,52.246,26.367,36.133,84.961,45.898
1585002095.332,39.551,34.180,44.434,-3.906,73.730
1585002095.336,27.832,22.949,41.992,-17.578,60.547
1585002095.340,40.527,13.184,30.273,62.500,-8.301
1585002095.344,28.320,18.555,28.809,83.496,2.930
1585002095.348,10.254,31.250,35.645,-5.371,-12.695
1585002095.352,12.207,30.762,29.297,-53.711,-9.277
1585002095.355,12.695,20.020,19.043,21.484,14.160
1585002095.359,20.996,21.484,25.391,79.590,-26.367
1585002095.363,35.156,34.180,37.109,33.203,-44.922
1585002095.367,31.738,39.062,41.504,-35.156,-8.789
1585002095.371,33.691,24.902,34.180,20.996,49.805
1585002095.375,35.645,18.066,29.785,88.867,46.387
1585002095.379,43.945,28.809,40.039,69.824,10.254
1585002095.383,50.781,37.109,49.316,-17.090,1.953
1585002095.387,29.785,27.832,39.551,-16.602,-0.488
1585002095.391,26.855,15.625,27.832,68.359,-11.230
1585002095.394,41.504,17.090,36.621,76.172,57.129
1585002095.398,21.973,24.902,48.340,-9.766,87.891
1585002095.402,7.812,21.484,42.969,-40.527,27.344
1585002095.406,7.324,14.160,27.344,41.992,34.668
1585002095.410,20.020,21.973,28.809,80.078,67.383
1585002095.414,34.180,30.762,45.898,16.602,35.156
1585002095.418,31.738,28.320,47.852,-34.668,-26.855
1585002095.422,19.043,18.066,35.156,33.203,-35.156
1585002095.426,10.254,19.531,32.227,84.473,8.789
1585002095.430,11.719,32.227,44.922,26.367,67.383
1585002095.434,13.672,32.227,49.316,-50.293,0.000
1585002095.437,12.207,21.973,35.156,0.977,-25.879
1585002095.441,29.297,19.043,32.715,82.520,40.039
1585002095.445,36.133,28.809,44.434,55.664,64.453
1585002095.449,24.902,38.086,51.270,-24.902,77.637
1585002095.453,18.066,28.809,42.969,-3.418,23.438
1585002095.457,19.531,19.531,36.621,80.078,-3.906
1585002095.461,26.855,26.367,43.457,74.707,6.348
1585002095.465,31.738,36.133,50.293,-11.719,9.766
1585002095.469,17.090,30.273,44.434,-38.086,3.418
1585002095.473,16.113,20.020,36.621,55.664,-9.277
1585002095.477,37.598,23.926,37.598,91.797,-23.926
1585002095.480,35.645,33.203,45.410,9.277,-2.441
1585002095.484,20.508,33.691,47.852,-45.410,32.715
1585002095.488,17.578,27.832,33.203,24.414,19.531
1585002095.492,29.297,28.320,30.762,78.613,-0.977
1585002095.496,38.574,33.691,40.527,31.250,11.719
1585002095.500,14.160,36.133,47.363,-48.828,53.711
1585002095.504,-0.977,25.391,40.527,-7.324,49.805
1585002095.508,25.879,21.973,35.645,81.543,-24.902
1585002095.512,33.691,30.273,43.945,62.988,-4.883
1585002095.516,18.555,38.086,49.316,-21.484,3.418
1585002095.519,14.648,31.250,41.016,-23.926,-9.277
1585002095.523,32.227,19.531,30.762,62.500,34.668
1585002095.527,31.250,24.902,35.156,78.613,43.457
1585002095.531,25.391,39.062,46.875,-2.930,45.410
1585002095.535,36.133,38.086,45.898,-32.227,20.996
1585002095.539,37.598,28.809,33.203,55.664,37.598
1585002095.543,48.828,27.344,36.133,102.539,69.824
1585002095.547,42.969,36.133,51.270,30.762,2.441
1585002095.551,13.184,35.156,45.898,-45.898,-31.738
1585002095.555,9.277,23.438,28.320,12.207,-10.254
1585002095.559,42.480,20.996,27.344,99.121,73.730
1585002095.562,58.594,30.762,39.062,73.730,58.594
1585002095.566,32.227,37.598,45.410,-30.273,13.672
1585002095.570,14.648,21.973,33.691,-13.672,25.391
1585002095.574,30.273,10.254,29.785,79.102,2.441
1585002095.578,34.180,15.137,43.945,68.359,10.254
1585002095.582,22.461,25.391,54.688,-22.949,49.316
1585002095.586,27.832,28.809,42.969,-29.297,27.832
1585002095.590,31.738,22.461,33.691,62.012,44.434
1585002095.594,33.691,24.414,41.992,82.031,78.125
1585002095.598,30.273,36.133,46.875,9.277,45.898
1585002095.602,31.738,36.133,40.039,-25.879,55.664
1585002095.605,34.180,23.438,32.715,54.688,41.016
1585002095.609,42.969,24.902,37.109,94.238,-2.930
1585002095.613,35.645,35.156,42.480,11.719,17.578
1585002095.617,17.578,37.109,40.039,-55.664,18.555
1585002095.621,22.949,30.273,32.227,20.020,44.922
1585002095.625,34.668,21.484,31.738,101.074,19.531
1585002095.629,46.875,23.926,42.969,71.777,7.324
1585002095.633,37.109,33.691,50.781,-18.066,8.301
1585002095.637,9.766,29.297,39.062,-16.113,18.066
1585002095.641,9.766,23.438,26.367,63.477,58.105
1585002095.644,18.066,30.273,33.203,67.383,44.922
1585002095.648,25.879,36.133,43.945,-8.789,45.410
1585002095.652,35.645,34.180,39.551,-9.766,61.523
1585002095.656,40.039,22.949,29.297,69.824,30.762
1585002095.660,26.367,19.531,27.832,73.730,-11.719
1585002095.664,20.508,32.227,37.598,-0.977,-15.625
1585002095.668,22.461,33.203,35.156,-44.922,-2.441
1585002095.672,17.578,19.531,22.949,26.855,-12.695
1585002095.676,26.367,16.113,26.367,83.984,-8.789
1585002095.680,31.250,26.855,35.645,30.273,-0.977
1585002095.684,22.949,34.180,39.062,-37.598,-2.441
1585002095.687,25.879,26.855,27.832,18.555,-28.809
1585002095.691,38.574,18.066,22.461,90.332,15.137
1585002095.695,33.203,23.926,34.180,55.664,70.801
1585002095.699,19.531,36.621,41.992,-34.180,40.039
1585002095.703,17.578,30.762,34.180,-28.320,36.133
1585002095.707,32.227,22.461,27.344,65.918,16.113
1585002095.711,37.598,28.320,34.180,81.055,-3.418
1585002095.715,36.621,38.574,44.434,-6.836,-18.066
1585002095.719,27.344,35.156,38.574,-41.504,-32.227
1585002095.723,27.832,20.996,28.320,45.898,0.488
1585002095.727,46.387,24.414,34.668,91.309,-17.090
1585002095.730,38.574,37.598,45.898,20.020,-8.301
1585002095.734,14.160,32.227,43.945,-43.457,62.500
1585002095.738,10.254,18.555,30.762,32.715,60.547
1585002095.742,32.227,18.066,32.227,112.305,-15.137
1585002095.746,39.062,27.344,41.504,52.734,13.672
1585002095.750,18.066,34.180,37.109,-50.293,56.152
1585002095.754,19.043,26.855,23.438,-12.207,0.977
1585002095.758,46.387,20.996,24.414,85.449,18.066
1585002095.762,49.805,28.809,39.062,81.055,42.480
1585002095.766,25.879,35.156,43.457,-19.531,21.973
1585002095.769,7.324,30.273,31.250,-28.809,13.184
1585002095.773,16.113,21.484,22.949,66.895,52.246
1585002095.777,32.715,23.926,28.320,76.172,72.754
1585002095.781,21.973,33.691,38.086,-9.766,48.828
1585002095.785,16.602,34.180,32.715,-44.434,78.613
1585002095.789,9.277,24.414,20.020,35.156,75.684
1585002095.793,12.207,23.438,23.926,81.543,56.641
1585002095.797,30.762,33.691,37.109,22.949,30.273
1585002095.801,28.809,37.598,36.133,-41.504,-1.465
1585002095.805,27.832,31.250,25.391,30.762,20.996
1585002095.809,33.691,23.438,23.926,98.145,14.160
1585002095.812,22.949,22.461,32.715,41.504,-9.766
1585002095.816,26.855,27.344,39.062,-44.434,37.109
1585002095.820,29.785,22.461,29.785,-6.836,59.570
1585002095.824,17.578,18.555,24.902,85.449,39.551
1585002095.828,22.461,25.391,32.227,71.777,69.336
1585002095.832,19.531,30.762,36.621,-30.273,73.730
1585002095.836,12.207,23.926,27.344,-40.039,24.902
1585002095.840,29.785,18.555,21.484,65.430,46.875
1585002095.844,41.016,26.855,30.273,89.355,43.457
1585002095.848,23.438,36.621,40.527,1.465,22.949
1585002095.852,24.414,34.668,37.598,-49.316,17.578
1585002095.855,28.320,26.367,23.926,35.156,41.992
1585002095.859,34.668,28.320,25.879,104.492,37.598
1585002095.863,38.086,37.109,40.039,48.340,9.277
1585002095.867,24.414,39.062,41.016,-26.855,17.090
1585002095.871,26.855,27.344,28.809,24.414,67.383
1585002095.875,39.551,20.996,26.855,100.586,70.312
1585002095.879,37.109,32.715,39.062,63.965,73.730
1585002095.883,21.484,40.527,45.898,-34.668,32.715
1585002095.887,12.207,28.809,31.738,-11.230,31.250
1585002095.891,23.926,18.555,25.391,82.520,57.617
1585002095.894,33.691,26.855,38.086,74.707,50.293
1585002095.898,32.715,40.527,42.480,-23.438,-4.395
1585002095.902,20.996,34.668,30.762,-39.551,-15.137
1585002095.906,17.578,21.973,21.484,56.641,46.875
1585002095.910,35.645,26.855,29.785,91.309,32.715
1585002095.914,36.133,39.551,40.527,19.531,20.996
1585002095.918,12.695,39.062,35.645,-36.621,14.648
1585002095.922,17.578,24.902,26.855,35.645,27.344
1585002095.926,20.020,17.578,32.227,89.844,-13.184
1585002095.930,8.789,26.367,37.598,20.508,-10.742
1585002095.934,16.602,35.156,36.621,-51.758,37.109
1585002095.937,22.949,25.391,27.832,8.789,-30.762
1585002095.941,31.738,15.625,20.996,76.172,-59.570
1585002095.945,32.715,20.020,25.879,49.316,12.207
1585002095.949,27.344,28.809,38.574,-19.043,21.973
1585002095.953,20.508,20.996,32.715,-9.277,-17.090
