timestamps,TP9,AF7,AF8,TP10,Right AUX
1584600053.755,46.387,26.855,34.668,97.656,-17.578
1584600053.759,9.766,18.555,36.133,10.254,22.949
1584600053.763,-7.812,17.090,30.273,-56.641,15.625
1584600053.767,23.926,20.996,28.320,17.578,26.855
1584600053.770,48.828,23.926,29.785,104.492,68.359
1584600053.774,23.438,20.996,29.785,47.852,64.941
1584600053.778,-7.812,17.578,29.785,-46.875,65.430
1584600053.782,15.137,21.484,29.785,-15.625,23.438
1584600053.786,52.246,28.320,28.320,89.844,-6.836
1584600053.790,35.645,27.344,28.320,70.801,17.578
1584600053.794,-4.395,23.926,27.344,-35.156,12.207
1584600053.798,4.883,27.344,21.484,-33.691,4.883
1584600053.802,42.969,31.738,20.020,65.430,30.273
1584600053.806,35.645,29.785,24.414,88.867,-19.043
1584600053.810,-8.301,24.902,24.414,-8.789,8.789
1584600053.813,-11.719,23.926,23.926,-49.316,-7.324
1584600053.817,34.668,27.344,30.762,46.875,9.277
1584600053.821,48.340,27.344,31.738,104.004,97.168
1584600053.825,11.230,25.391,26.367,26.367,48.828
1584600053.829,-8.301,23.926,25.391,-49.316,55.176
1584600053.833,26.855,25.391,28.809,17.090,49.316
1584600053.837,57.129,28.809,31.250,111.816,28.320
1584600053.841,28.320,28.320,31.738,56.152,26.367
1584600053.845,-8.789,28.809,27.344,-45.410,25.879
1584600053.849,17.090,33.691,26.367,-23.438,32.715
1584600053.852,53.223,34.180,25.879,83.008,13.672
1584600053.856,37.109,31.250,22.949,88.379,33.203
1584600053.860,0.488,27.832,24.902,-23.926,31.738
1584600053.864,7.812,28.320,26.367,-47.852,12.695
1584600053.868,47.852,32.227,28.320,59.570,1.953
1584600053.872,43.945,30.762,29.297,100.586,-0.488
1584600053.876,-2.441,24.414,25.879,0.000,84.473
1584600053.880,-10.742,21.973,24.414,-62.012,99.121
1584600053.884,32.227,27.344,30.762,28.320,-5.371
1584600053.888,51.758,30.762,32.715,102.051,-3.418
1584600053.892,17.090,26.367,29.785,39.062,67.383
1584600053.895,-10.254,24.902,33.203,-50.781,42.480
1584600053.899,22.949,29.297,37.109,-3.906,38.574
1584600053.903,51.758,32.227,36.133,102.051,61.523
1584600053.907,27.344,30.762,33.203,64.941,23.926
