timestamps,TP9,AF7,AF8,TP10,Right AUX
1584600797.872,45.410,30.273,23.926,198.730,60.547
1584600797.876,37.109,28.809,24.414,122.559,57.129
1584600797.880,12.207,24.902,22.949,-125.977,20.508
1584600797.884,20.508,21.973,23.926,-101.074,71.289
1584600797.888,41.992,24.414,24.902,148.438,78.125
1584600797.892,49.805,25.879,21.973,162.109,42.480
1584600797.895,24.414,22.949,21.973,-73.730,-2.930
1584600797.899,6.836,20.996,28.809,-130.371,5.859
1584600797.903,33.203,19.043,30.762,103.516,24.414
1584600797.907,41.992,16.602,26.855,205.566,50.781
1584600797.911,17.090,11.230,19.043,-2.441,4.395
1584600797.915,-3.418,16.113,20.508,-160.156,13.184
1584600797.919,17.578,28.320,26.367,24.902,103.516
1584600797.923,41.504,32.227,29.297,211.426,98.633
1584600797.927,20.996,26.367,26.855,64.941,55.176
1584600797.931,-4.883,19.531,20.996,-158.203,34.668
1584600797.935,19.043,26.855,25.391,-50.293,15.625
1584600797.938,62.012,32.227,26.367,191.406,13.672
1584600797.942,59.082,28.809,23.438,138.672,59.082
1584600797.946,-3.906,20.020,23.926,-114.746,14.160
1584600797.950,-16.602,15.137,23.438,-121.582,-49.316
1584600797.954,29.785,22.949,28.809,132.324,14.648
1584600797.958,41.504,26.367,28.809,178.223,80.566
1584600797.962,8.301,18.066,24.414,-54.199,56.152
1584600797.966,-8.789,20.020,25.879,-141.113,39.551
1584600797.970,30.273,32.227,26.367,84.961,45.410
1584600797.974,57.617,31.738,27.344,214.355,30.273
1584600797.977,36.621,26.367,26.367,20.996,10.742
1584600797.981,6.836,29.297,23.926,-150.879,15.625
1584600797.985,17.578,28.809,24.902,12.207,4.395
1584600797.989,47.363,31.738,29.297,209.473,4.395
1584600797.993,24.902,29.297,26.367,84.473,79.590
1584600797.997,-10.254,18.555,24.414,-143.555,32.715
1584600798.001,14.648,23.438,28.320,-59.570,-29.785
1584600798.005,53.711,29.785,32.227,187.988,41.504
1584600798.009,53.711,21.973,35.156,161.133,59.570
1584600798.013,24.414,20.020,32.227,-88.867,26.855
1584600798.017,20.020,27.832,26.367,-112.793,27.832
1584600798.020,49.316,32.715,28.320,134.277,8.301
1584600798.024,48.828,25.391,28.809,187.988,-7.324
1584600798.028,12.207,18.555,24.902,-36.621,17.578
1584600798.032,10.742,23.926,29.297,-143.066,5.859
1584600798.036,49.316,33.203,35.645,63.965,2.441
1584600798.040,67.871,32.715,33.691,212.891,-49.316
1584600798.044,46.875,23.926,29.785,36.621,-21.484
1584600798.048,11.230,22.461,32.227,-150.879,78.125
1584600798.052,20.508,27.832,31.250,-7.812,89.355
1584600798.056,45.410,30.762,26.855,204.590,57.129
1584600798.060,34.668,26.367,23.926,102.539,29.297
1584600798.063,10.742,19.531,21.973,-136.230,59.082
1584600798.067,20.996,24.414,25.391,-71.777,-11.719
1584600798.071,52.246,30.762,30.273,180.176,-7.324
1584600798.075,39.062,27.344,29.297,170.898,48.828
1584600798.079,7.324,21.973,29.297,-77.637,26.367
1584600798.083,12.207,24.414,31.738,-120.117,19.043
1584600798.087,40.039,30.273,30.273,121.094,3.906
1584600798.091,52.246,29.297,26.855,203.125,23.438
1584600798.095,20.996,22.461,24.902,-11.230,40.039
1584600798.099,-7.812,20.996,21.973,-153.809,45.410
1584600798.102,16.113,22.949,25.879,39.551,73.242
1584600798.106,39.062,26.367,32.715,213.867,68.359
1584600798.110,28.809,23.926,30.273,57.129,64.941
1584600798.114,3.418,19.531,28.809,-151.855,70.312
1584600798.118,20.996,27.344,36.133,-23.438,43.945
1584600798.122,52.246,37.598,38.574,206.055,0.000
1584600798.126,45.898,35.645,37.109,121.582,17.090
1584600798.130,9.766,24.902,28.320,-126.465,36.133
1584600798.134,13.672,22.949,24.414,-98.145,1.953
1584600798.138,53.711,26.367,28.809,159.180,35.156
1584600798.142,57.129,21.973,27.832,191.406,56.641
1584600798.145,42.969,19.531,22.461,-35.156,41.504
1584600798.149,25.879,21.973,21.484,-118.164,35.645
1584600798.153,23.438,30.762,25.391,91.309,90.332
1584600798.157,33.203,39.062,26.367,195.801,84.473
1584600798.161,6.836,34.668,17.578,-16.602,17.090
1584600798.165,-12.695,33.691,11.719,-177.734,22.949
1584600798.169,31.250,42.969,19.531,11.230,35.156
1584600798.173,75.684,50.293,23.438,201.660,38.086
1584600798.177,41.016,37.109,15.137,61.035,20.508
1584600798.181,0.977,29.785,8.301,-154.785,-18.555
1584600798.185,27.344,41.016,16.113,-40.039,-32.715
1584600798.188,59.570,41.992,20.020,198.730,6.348
1584600798.192,59.082,32.227,15.625,141.113,32.227
1584600798.196,27.832,26.855,12.695,-110.352,4.883
1584600798.200,20.508,30.273,13.672,-109.863,-18.066
1584600798.204,48.828,40.039,21.484,142.578,30.762
1584600798.208,47.852,34.668,22.949,182.129,40.039
1584600798.212,23.926,23.926,20.020,-58.105,-16.113
1584600798.216,25.391,36.621,27.344,-149.414,7.324
1584600798.220,46.387,43.945,31.250,83.008,44.922
1584600798.224,46.875,30.273,25.391,209.961,0.977
